customer_id,revenue,orders,units_sold,products_purchased,countries,first_purchase_date,last_purchase_date,sales_rows,average_order_value,is_repeat_customer,customer_lifetime_days
14222,683.17,1,607,41,1,2011-06-15 16:42:00,2011-06-15 16:42:00,41,683.17,False,0
15582,682.9100000000001,3,453,39,1,2011-05-03 13:36:00,2011-11-15 09:55:00,44,227.63666666666668,True,195
17341,682.29,3,443,147,1,2010-12-08 12:46:00,2011-07-06 12:33:00,157,227.42999999999998,True,209
18135,681.9100000000001,5,349,11,1,2011-06-02 14:04:00,2011-11-10 19:32:00,20,136.382,True,161
17397,681.41,2,250,88,1,2011-11-17 13:58:00,2011-11-17 14:08:00,89,340.705,True,0
12478,680.99,1,236,36,1,2011-12-06 09:56:00,2011-12-06 09:56:00,36,680.99,False,0
18082,680.84,1,608,62,1,2011-11-14 12:45:00,2011-11-14 12:45:00,70,680.84,False,0
13524,680.1800000000001,5,324,17,1,2011-05-04 12:26:00,2011-10-30 12:34:00,27,136.036,True,179
16872,680.02,3,600,5,1,2011-06-08 14:32:00,2011-09-23 16:05:00,7,226.67333333333332,True,107
15322,679.68,1,416,42,1,2011-09-15 09:34:00,2011-09-15 09:34:00,42,679.68,False,0
13430,679.45,2,751,48,1,2011-09-14 14:26:00,2011-11-21 08:19:00,49,339.725,True,67
14788,679.4399999999999,2,421,26,1,2011-11-13 15:52:00,2011-12-02 17:06:00,30,339.71999999999997,True,19
13925,678.25,4,331,28,1,2011-07-28 12:09:00,2011-09-08 12:47:00,41,169.5625,True,42
13548,678.16,2,436,114,1,2011-04-10 11:35:00,2011-09-04 14:50:00,123,339.08,True,147
13388,677.1,2,282,35,1,2011-07-31 12:52:00,2011-07-31 12:52:00,35,338.55,True,0
13040,676.99,2,355,38,1,2011-11-06 13:53:00,2011-12-01 10:38:00,43,338.495,True,24
16377,676.2,1,1500,5,1,2011-03-17 15:41:00,2011-03-17 15:41:00,5,676.2,False,0
15626,675.8,2,766,49,1,2011-01-14 10:10:00,2011-09-26 10:03:00,49,337.9,True,254
17462,675.69,2,227,25,1,2011-02-28 17:01:00,2011-10-10 13:56:00,27,337.845,True,223
18156,675.64,2,283,100,1,2010-12-05 12:29:00,2011-11-27 12:24:00,122,337.82,True,356
15574,675.64,4,332,131,1,2010-12-02 15:46:00,2011-06-15 12:01:00,152,168.91,True,194
12942,675.6,3,198,68,1,2010-12-09 09:34:00,2011-07-31 14:39:00,70,225.20000000000002,True,234
13607,675.51,1,288,93,1,2011-10-30 16:17:00,2011-10-30 16:17:00,97,675.51,False,0
13325,675.3,1,240,12,1,2011-09-19 10:36:00,2011-09-19 10:36:00,12,675.3,False,0
17994,674.89,4,495,63,1,2011-02-22 11:02:00,2011-08-10 11:41:00,79,168.7225,True,169
13838,674.82,4,254,144,1,2010-12-05 10:45:00,2011-12-04 11:00:00,165,168.705,True,364
13355,674.7,1,314,32,1,2011-08-09 14:48:00,2011-08-09 14:48:00,32,674.7,False,0
13464,674.68,1,403,41,1,2011-10-12 15:01:00,2011-10-12 15:01:00,41,674.68,False,0
17749,674.52,2,320,33,1,2011-03-28 13:39:00,2011-06-14 15:45:00,35,337.26,True,78
13951,674.45,3,459,38,1,2011-02-18 15:21:00,2011-06-16 16:43:00,39,224.8166666666667,True,118
14504,673.26,4,308,85,1,2011-03-06 14:38:00,2011-10-23 16:00:00,107,168.315,True,231
13258,672.83,3,282,28,1,2011-05-18 13:11:00,2011-11-28 09:31:00,36,224.27666666666667,True,193
14628,671.96,2,272,22,1,2011-04-11 14:43:00,2011-09-09 14:58:00,24,335.98,True,151
12838,671.95,2,355,115,1,2010-12-01 11:57:00,2011-11-06 12:20:00,120,335.975,True,340
12638,671.69,1,577,39,1,2011-11-06 13:11:00,2011-11-06 13:11:00,39,671.69,False,0
12418,668.58,1,407,34,1,2011-08-19 11:08:00,2011-08-19 11:08:00,34,668.58,False,0
14342,668.5600000000001,4,347,18,1,2011-05-13 13:50:00,2011-11-18 13:21:00,21,167.14000000000001,True,188
13741,668.4300000000001,3,218,34,1,2011-05-06 13:43:00,2011-09-29 09:19:00,34,222.81000000000003,True,145
16268,667.65,2,533,45,1,2011-09-29 18:30:00,2011-09-29 18:30:00,45,333.825,True,0
15969,666.1,3,124,20,1,2011-06-07 12:19:00,2011-12-07 11:06:00,20,222.03333333333333,True,182
17105,665.78,2,693,80,1,2011-02-06 14:46:00,2011-07-03 15:53:00,90,332.89,True,147
13963,664.54,4,460,35,1,2010-12-07 09:21:00,2011-02-04 14:43:00,35,166.135,True,59
17883,664.34,4,374,133,1,2011-04-07 19:16:00,2011-12-06 17:49:00,142,166.085,True,242
16208,664.26,2,333,61,1,2011-02-23 13:37:00,2011-10-26 11:36:00,66,332.13,True,244
13596,664.11,2,384,133,1,2011-11-27 11:57:00,2011-12-04 12:01:00,146,332.055,True,7
15643,664.0,3,246,31,1,2011-03-02 14:34:00,2011-06-01 07:38:00,33,221.33333333333334,True,90
14720,663.81,3,219,34,1,2011-08-05 12:06:00,2011-12-04 12:02:00,37,221.26999999999998,True,120
13240,663.65,4,298,59,1,2010-12-09 12:49:00,2011-09-04 14:08:00,67,165.9125,True,269
16573,663.61,2,360,40,1,2011-02-22 15:14:00,2011-09-16 09:13:00,42,331.805,True,205
16774,661.52,4,322,36,1,2011-06-14 12:45:00,2011-10-03 12:41:00,48,165.38,True,110
13028,661.3199999999999,2,798,40,1,2011-10-25 14:09:00,2011-11-17 11:10:00,45,330.65999999999997,True,22
14603,660.0,1,400,2,1,2011-03-10 10:27:00,2011-03-10 10:27:00,2,660.0,False,0
15492,659.4599999999999,2,483,32,1,2011-09-26 14:02:00,2011-11-11 14:53:00,35,329.72999999999996,True,46
13759,659.4100000000001,2,287,24,1,2011-09-29 15:40:00,2011-11-06 14:47:00,25,329.70500000000004,True,37
16357,658.88,3,246,31,1,2011-05-10 10:35:00,2011-11-06 16:04:00,34,219.62666666666667,True,180
14150,658.64,2,496,23,1,2010-12-15 10:04:00,2011-11-04 10:05:00,26,329.32,True,324
16696,657.9000000000001,4,146,7,1,2011-04-05 15:20:00,2011-07-27 14:23:00,10,164.47500000000002,True,112
14818,657.8,3,324,41,1,2011-03-31 12:28:00,2011-09-27 11:01:00,48,219.26666666666665,True,179
17459,657.3,2,537,88,1,2011-10-10 17:00:00,2011-10-27 13:25:00,111,328.65,True,16
15677,657.23,1,319,33,1,2011-10-21 15:36:00,2011-10-21 15:36:00,33,657.23,False,0
17321,657.16,2,364,94,1,2011-10-03 11:34:00,2011-12-01 13:41:00,99,328.58,True,59
16157,656.69,3,347,12,1,2011-09-28 11:48:00,2011-11-24 11:41:00,18,218.89666666666668,True,56
13049,656.6800000000001,2,268,14,1,2011-01-25 16:33:00,2011-10-06 15:31:00,14,328.34000000000003,True,253
16708,656.63,1,285,27,1,2011-10-25 12:20:00,2011-10-25 12:20:00,27,656.63,False,0
17299,656.61,4,668,50,1,2011-06-19 16:04:00,2011-11-28 12:01:00,55,164.1525,True,161
16127,656.25,1,323,40,1,2011-10-31 13:58:00,2011-10-31 13:58:00,40,656.25,False,0
14894,655.75,1,265,23,1,2011-09-15 13:51:00,2011-09-15 13:51:00,23,655.75,False,0
14725,655.58,1,588,45,1,2011-11-15 12:42:00,2011-11-15 12:42:00,47,655.58,False,0
16444,654.67,4,407,68,1,2011-03-20 12:14:00,2011-10-24 13:50:00,84,163.6675,True,218
14651,653.75,2,343,95,1,2011-05-12 16:29:00,2011-10-03 15:52:00,101,326.875,True,143
17398,653.38,3,310,30,1,2011-03-29 13:04:00,2011-08-17 09:48:00,38,217.79333333333332,True,140
18151,653.35,2,355,38,1,2011-02-23 08:29:00,2011-07-28 11:35:00,38,326.675,True,155
13496,653.33,2,341,28,1,2010-12-15 10:17:00,2011-11-29 10:58:00,35,326.665,True,349
18121,653.3,2,438,28,1,2011-07-08 12:14:00,2011-07-13 12:53:00,31,326.65,True,5
15205,653.24,2,378,37,1,2011-08-04 16:07:00,2011-09-15 19:36:00,37,326.62,True,42
15031,653.19,4,400,74,1,2011-03-02 14:46:00,2011-12-05 14:19:00,110,163.2975,True,277
14548,652.8,2,256,2,1,2011-01-26 08:38:00,2011-07-12 12:19:00,4,326.4,True,167
17523,652.74,4,872,25,1,2011-11-20 13:40:00,2011-11-28 13:20:00,33,163.185,True,7
16056,650.75,1,345,66,1,2011-10-25 15:19:00,2011-10-25 15:19:00,66,650.75,False,0
15571,650.4300000000001,4,264,47,1,2011-09-22 13:15:00,2011-11-28 10:02:00,57,162.60750000000002,True,66
16969,650.41,3,816,42,1,2011-06-01 12:10:00,2011-10-31 13:12:00,42,216.8033333333333,True,152
17779,650.32,3,396,73,1,2011-07-19 12:19:00,2011-11-18 14:15:00,81,216.77333333333334,True,122
14034,648.89,3,420,82,1,2011-07-05 13:06:00,2011-11-17 14:02:00,86,216.29666666666665,True,135
16495,648.26,3,328,78,1,2011-03-08 16:38:00,2011-12-06 13:20:00,88,216.08666666666667,True,272
17777,647.56,3,501,141,1,2011-08-31 14:35:00,2011-11-15 12:02:00,190,215.85333333333332,True,75
17373,646.92,4,408,47,1,2011-01-31 11:46:00,2011-10-30 15:28:00,57,161.73,True,272
16014,646.83,3,258,123,1,2011-02-21 17:42:00,2011-11-02 12:04:00,138,215.61,True,253
16734,646.76,3,345,44,1,2011-08-17 15:00:00,2011-10-18 13:44:00,52,215.58666666666667,True,61
12589,646.68,2,306,29,1,2011-07-18 12:05:00,2011-11-11 10:19:00,35,323.34,True,115
14044,646.42,4,304,165,1,2011-02-03 11:39:00,2011-11-13 12:05:00,206,161.605,True,283
15651,646.3,3,479,27,1,2011-03-24 08:56:00,2011-11-03 08:41:00,32,215.4333333333333,True,223
14855,645.65,2,267,13,1,2011-07-28 12:06:00,2011-08-12 14:02:00,20,322.825,True,15
12719,644.95,2,374,34,1,2011-10-05 14:50:00,2011-12-04 13:45:00,39,322.475,True,59
17312,644.3,3,372,11,1,2011-07-03 13:12:00,2011-07-24 11:52:00,14,214.76666666666665,True,20
14451,643.9,2,378,86,1,2011-05-29 12:35:00,2011-10-10 13:38:00,105,321.95,True,134
16383,643.76,2,467,80,1,2011-03-16 13:00:00,2011-09-26 12:45:00,98,321.88,True,193
14020,642.8,2,441,37,1,2011-09-12 15:32:00,2011-11-23 09:22:00,39,321.4,True,71
13034,642.77,2,369,37,1,2010-12-05 14:52:00,2011-10-16 12:21:00,37,321.385,True,314
15384,642.41,2,596,34,1,2010-12-15 11:34:00,2011-06-23 10:57:00,41,321.205,True,189
17545,642.32,3,337,122,1,2011-10-27 13:48:00,2011-10-27 14:04:00,141,214.10666666666668,True,0
17046,642.02,1,510,22,1,2011-07-05 14:24:00,2011-07-05 14:24:00,22,642.02,False,0
15297,641.94,3,292,30,1,2011-10-07 09:42:00,2011-11-29 16:32:00,39,213.98000000000002,True,53
18218,641.92,2,536,17,1,2011-03-03 12:24:00,2011-05-12 12:53:00,20,320.96,True,70
12365,641.38,2,174,22,1,2011-02-21 13:51:00,2011-02-21 14:04:00,22,320.69,True,0
12624,641.13,2,355,36,1,2011-06-15 12:34:00,2011-08-25 15:04:00,38,320.565,True,71
13417,640.83,2,162,26,1,2011-05-18 16:26:00,2011-12-05 08:49:00,28,320.415,True,200
13318,640.76,3,304,14,1,2011-11-02 13:26:00,2011-12-08 18:51:00,20,213.58666666666667,True,36
12631,640.5,1,236,31,1,2011-10-13 13:53:00,2011-10-13 13:53:00,31,640.5,False,0
14301,640.14,1,606,13,1,2011-08-14 15:33:00,2011-08-14 15:33:00,13,640.14,False,0
15648,639.5,2,218,23,1,2011-03-17 18:59:00,2011-05-19 15:53:00,24,319.75,True,62
17515,639.02,4,243,49,1,2011-01-25 14:33:00,2011-11-08 14:04:00,87,159.755,True,286
18160,638.0600000000001,2,294,37,1,2011-05-23 13:41:00,2011-10-13 15:50:00,39,319.03000000000003,True,143
14754,638.05,2,486,38,1,2011-02-17 12:21:00,2011-10-26 12:01:00,41,319.025,True,250
14128,637.5,2,564,40,1,2011-03-29 10:49:00,2011-10-10 12:00:00,46,318.75,True,195
14481,636.51,2,489,25,1,2011-02-25 13:53:00,2011-06-28 10:38:00,30,318.255,True,122
14664,636.24,2,465,78,1,2011-11-06 14:56:00,2011-11-20 10:59:00,98,318.12,True,13
15829,636.14,2,996,44,1,2011-07-22 10:23:00,2011-09-01 16:45:00,51,318.07,True,41
15773,635.6800000000001,1,311,10,1,2011-12-04 12:48:00,2011-12-04 12:48:00,10,635.6800000000001,False,0
14000,635.66,1,710,15,1,2011-05-12 16:50:00,2011-05-12 16:50:00,15,635.66,False,0
16139,635.41,3,330,25,1,2011-05-17 10:23:00,2011-11-21 08:37:00,31,211.8033333333333,True,187
13892,632.97,4,983,26,1,2011-04-07 12:04:00,2011-11-13 11:50:00,27,158.2425,True,219
14220,632.4,2,272,21,1,2010-12-16 18:18:00,2011-04-06 13:23:00,21,316.2,True,110
16306,632.27,6,487,36,1,2010-12-07 15:18:00,2011-05-10 12:12:00,41,105.37833333333333,True,153
18183,632.07,2,371,36,1,2011-03-10 10:08:00,2011-04-26 15:26:00,37,316.035,True,47
13822,632.0,2,611,90,1,2011-10-30 15:55:00,2011-12-04 12:13:00,96,316.0,True,34
14021,631.9,3,192,22,1,2011-03-28 15:10:00,2011-07-07 15:46:00,22,210.63333333333333,True,101
15244,631.57,2,405,31,1,2011-04-05 15:12:00,2011-10-05 13:19:00,34,315.785,True,182
17985,631.35,1,171,20,1,2011-11-17 14:24:00,2011-11-17 14:24:00,21,631.35,False,0
13539,631.34,3,320,35,1,2011-02-03 15:23:00,2011-09-15 10:18:00,37,210.4466666666667,True,223
16418,631.12,3,280,76,1,2011-04-27 16:54:00,2011-10-26 12:39:00,95,210.37333333333333,True,181
17990,630.84,3,414,27,1,2010-12-13 12:10:00,2011-04-17 11:44:00,29,210.28,True,124
13046,629.31,2,264,33,1,2011-03-18 15:43:00,2011-11-09 08:36:00,35,314.655,True,235
13525,628.78,2,394,5,1,2011-04-05 15:36:00,2011-11-25 12:01:00,6,314.39,True,233
14687,628.38,1,470,15,1,2011-08-25 11:59:00,2011-08-25 11:59:00,15,628.38,False,0
13518,627.16,1,382,36,1,2011-09-15 10:29:00,2011-09-15 10:29:00,36,627.16,False,0
15028,627.13,4,459,35,1,2010-12-06 12:47:00,2011-12-01 14:06:00,48,156.7825,True,360
15402,626.77,2,694,35,1,2011-05-27 13:32:00,2011-07-14 12:17:00,42,313.385,True,47
14036,626.65,1,268,38,1,2011-02-28 09:26:00,2011-02-28 09:26:00,38,626.65,False,0
12577,626.6,3,469,137,1,2010-12-15 16:21:00,2011-11-04 13:24:00,146,208.86666666666667,True,323
13914,626.45,2,380,28,1,2011-11-03 16:28:00,2011-11-28 10:35:00,33,313.225,True,24
16469,625.42,4,260,148,1,2011-04-07 13:11:00,2011-11-16 12:25:00,171,156.355,True,222
16750,623.93,5,214,74,1,2011-04-21 16:53:00,2011-10-26 12:48:00,95,124.78599999999999,True,187
12649,623.51,3,586,28,1,2011-05-11 14:37:00,2011-08-24 14:41:00,31,207.83666666666667,True,105
15147,623.5,1,366,28,1,2011-04-13 15:57:00,2011-04-13 15:57:00,28,623.5,False,0
13368,623.4,2,327,29,1,2011-01-06 12:32:00,2011-03-28 09:59:00,29,311.7,True,80
16431,623.28,3,442,51,1,2011-02-15 14:02:00,2011-05-10 14:09:00,76,207.76,True,84
15258,623.16,2,142,32,1,2011-05-06 14:16:00,2011-06-24 12:30:00,34,311.58,True,48
17499,622.88,1,711,40,1,2011-02-23 09:14:00,2011-02-23 09:14:00,40,622.88,False,0
15182,622.85,2,253,24,1,2011-03-16 12:42:00,2011-07-08 13:37:00,29,311.425,True,114
17460,622.4300000000001,6,236,18,1,2010-12-01 16:24:00,2011-09-06 15:04:00,29,103.73833333333334,True,278
15768,621.8299999999999,3,244,23,1,2011-04-28 09:20:00,2011-08-16 10:48:00,27,207.27666666666664,True,110
18217,621.75,2,491,27,1,2011-09-30 10:44:00,2011-11-10 13:18:00,31,310.875,True,41
16915,621.6800000000001,6,132,46,1,2011-03-01 09:52:00,2011-11-30 16:39:00,57,103.61333333333334,True,274
17640,621.66,1,250,5,1,2011-09-14 09:13:00,2011-09-14 09:13:00,5,621.66,False,0
14152,621.29,2,711,47,1,2011-04-19 15:46:00,2011-09-25 12:54:00,49,310.645,True,158
13402,621.23,2,479,32,1,2010-12-02 17:12:00,2011-08-04 15:51:00,39,310.615,True,244
13546,621.09,3,357,72,1,2011-05-23 12:14:00,2011-11-27 14:50:00,97,207.03,True,188
16141,620.4,1,238,30,1,2011-09-12 13:11:00,2011-09-12 13:11:00,30,620.4,False,0
12667,620.13,1,395,33,1,2011-10-12 17:00:00,2011-10-12 17:00:00,33,620.13,False,0
13493,618.63,2,380,6,1,2011-02-25 16:42:00,2011-03-09 15:35:00,8,309.315,True,11
16613,618.59,1,293,30,1,2011-09-30 15:52:00,2011-09-30 15:52:00,30,618.59,False,0
13145,618.52,4,145,5,1,2010-12-02 18:06:00,2011-10-31 12:45:00,6,154.63,True,332
12596,618.27,2,474,25,1,2011-04-11 13:22:00,2011-10-19 13:02:00,27,309.135,True,190
16134,618.09,2,371,34,1,2010-12-15 14:00:00,2011-11-18 10:05:00,35,309.045,True,337
13301,618.09,4,345,75,1,2011-02-20 13:13:00,2011-08-28 11:25:00,81,154.5225,True,188
14593,617.15,3,330,127,1,2011-05-25 11:14:00,2011-11-18 12:48:00,151,205.71666666666667,True,177
14377,617.05,2,219,11,1,2011-03-22 13:38:00,2011-06-01 13:32:00,11,308.525,True,70
16311,616.26,2,394,35,1,2011-10-21 13:13:00,2011-11-22 08:54:00,37,308.13,True,31
14905,616.15,2,287,14,1,2011-04-20 10:48:00,2011-07-05 12:41:00,17,308.075,True,76
14382,615.49,1,1231,121,1,2011-11-13 16:18:00,2011-11-13 16:18:00,126,615.49,False,0
15275,615.14,1,498,41,1,2011-11-02 11:20:00,2011-11-02 11:20:00,41,615.14,False,0
16566,614.66,5,362,14,1,2011-02-20 10:29:00,2011-11-24 16:34:00,18,122.93199999999999,True,277
16116,612.78,1,248,34,1,2011-05-12 12:01:00,2011-05-12 12:01:00,34,612.78,False,0
18022,612.72,1,703,141,1,2011-11-04 12:45:00,2011-11-04 12:45:00,164,612.72,False,0
12513,612.29,1,462,35,1,2011-08-19 10:51:00,2011-08-19 10:51:00,35,612.29,False,0
18149,612.0799999999999,3,310,11,1,2011-03-11 12:44:00,2011-10-20 12:04:00,16,204.02666666666664,True,222
15232,612.06,2,686,26,1,2011-07-22 12:21:00,2011-08-18 16:27:00,31,306.03,True,27
15645,612.01,1,256,50,1,2011-11-21 11:55:00,2011-11-21 11:55:00,52,612.01,False,0
16109,611.88,2,612,18,1,2011-02-04 12:37:00,2011-05-05 09:17:00,18,305.94,True,89
16763,611.85,1,319,23,1,2011-05-25 11:52:00,2011-05-25 11:52:00,23,611.85,False,0
13731,610.59,2,278,36,1,2011-04-07 10:10:00,2011-05-04 14:33:00,38,305.295,True,27
12673,610.52,2,351,42,1,2011-01-17 11:46:00,2011-12-04 13:55:00,42,305.26,True,321
15795,610.01,1,581,42,1,2011-07-13 10:43:00,2011-07-13 10:43:00,42,610.01,False,0
14636,609.85,2,241,27,1,2011-03-16 09:52:00,2011-11-03 16:12:00,28,304.925,True,232
13357,609.4,1,321,85,1,2011-03-27 13:56:00,2011-03-27 13:56:00,89,609.4,False,0
16442,609.3,3,443,161,1,2010-12-14 10:46:00,2011-12-08 11:43:00,171,203.1,True,359
13933,608.7900000000001,2,205,23,1,2011-07-14 13:35:00,2011-08-22 14:03:00,23,304.39500000000004,True,39
12933,607.53,3,499,102,1,2011-03-01 11:30:00,2011-11-15 16:38:00,106,202.51,True,259
17119,606.91,2,334,35,1,2011-10-11 11:03:00,2011-12-06 14:40:00,35,303.455,True,56
16718,606.0500000000001,1,407,41,1,2010-12-05 13:03:00,2010-12-05 13:03:00,44,606.0500000000001,False,0
17849,605.8000000000001,4,114,14,1,2011-01-10 11:59:00,2011-05-05 13:46:00,26,151.45000000000002,True,115
14133,605.64,3,348,25,1,2011-01-28 11:27:00,2011-08-02 11:34:00,28,201.88,True,186
17507,605.58,2,359,79,1,2011-02-03 18:08:00,2011-03-23 11:48:00,88,302.79,True,47
13233,605.12,2,1004,43,1,2011-01-07 14:49:00,2011-09-26 13:25:00,43,302.56,True,261
14323,605.0600000000001,2,350,32,1,2011-04-15 11:44:00,2011-08-17 11:37:00,36,302.53000000000003,True,123
17664,604.64,2,604,41,1,2011-05-11 14:17:00,2011-11-21 11:29:00,43,302.32,True,193
12944,604.51,2,289,29,1,2010-12-20 10:41:00,2011-11-04 11:04:00,30,302.255,True,319
16732,603.75,1,317,28,1,2011-11-08 09:54:00,2011-11-08 09:54:00,28,603.75,False,0
12707,603.42,1,256,33,1,2011-02-21 08:38:00,2011-02-21 08:38:00,33,603.42,False,0
16022,602.63,1,255,68,1,2011-03-24 13:16:00,2011-03-24 13:16:00,71,602.63,False,0
15366,602.51,2,621,37,1,2010-12-16 15:59:00,2011-09-25 15:01:00,44,301.255,True,282
12654,601.98,5,264,31,1,2011-02-17 13:16:00,2011-11-29 10:10:00,38,120.396,True,284
14609,601.56,4,7026,2,1,2011-02-16 12:10:00,2011-09-28 12:54:00,4,150.39,True,224
16654,601.27,4,282,29,1,2010-12-06 15:09:00,2011-07-21 15:23:00,29,150.3175,True,227
12420,600.39,1,345,29,1,2011-10-07 08:55:00,2011-10-07 08:55:00,29,600.39,False,0
18211,600.07,5,359,37,1,2011-03-06 12:09:00,2011-11-14 08:10:00,42,120.01400000000001,True,252
12872,599.97,2,319,58,1,2010-12-09 14:44:00,2011-01-17 10:52:00,66,299.985,True,38
12521,599.68,1,309,38,1,2011-07-20 10:51:00,2011-07-20 10:51:00,38,599.68,False,0
12556,599.56,2,355,100,1,2011-07-11 13:35:00,2011-10-20 13:06:00,119,299.78,True,100
14710,599.48,4,375,124,1,2011-10-11 13:49:00,2011-11-25 14:53:00,136,149.87,True,45
17420,598.83,3,265,28,1,2010-12-01 09:56:00,2011-10-20 14:52:00,30,199.61,True,323
15720,598.73,1,281,128,1,2011-11-15 14:48:00,2011-11-15 14:48:00,128,598.73,False,0
13311,598.57,2,305,25,1,2011-07-12 14:26:00,2011-12-05 12:55:00,26,299.285,True,145
16298,598.2,3,198,22,1,2011-06-06 10:06:00,2011-11-17 11:59:00,27,199.4,True,164
14108,597.91,2,381,33,1,2011-08-30 11:32:00,2011-11-09 10:41:00,34,298.955,True,70
14645,597.09,2,381,28,1,2011-03-09 09:52:00,2011-07-06 09:15:00,30,298.545,True,118
15381,596.85,2,171,8,1,2011-03-16 13:44:00,2011-05-10 11:55:00,8,298.425,True,54
14675,596.36,1,336,93,1,2011-11-23 12:58:00,2011-11-23 12:58:00,97,596.36,False,0
14467,596.26,4,276,67,1,2011-01-31 12:35:00,2011-11-22 12:48:00,89,149.065,True,295
18246,596.1,2,166,3,1,2011-04-20 13:55:00,2011-11-16 11:49:00,4,298.05,True,209
14965,596.09,2,363,80,1,2011-09-04 13:15:00,2011-09-04 13:20:00,81,298.045,True,0
13888,595.67,2,254,38,1,2011-05-05 14:41:00,2011-08-12 10:13:00,39,297.835,True,98
17658,595.42,2,616,17,1,2011-05-12 15:23:00,2011-11-14 12:07:00,19,297.71,True,185
14284,595.25,2,161,24,1,2011-09-14 13:04:00,2011-11-09 08:11:00,32,297.625,True,55
13558,594.52,4,338,123,1,2011-10-02 13:01:00,2011-12-04 11:24:00,169,148.63,True,62
16788,594.39,2,304,138,1,2011-03-30 13:05:00,2011-08-08 14:53:00,148,297.195,True,131
16325,594.24,3,194,14,1,2011-04-08 09:20:00,2011-10-24 08:48:00,18,198.08,True,198
13959,594.04,3,355,79,1,2010-12-12 13:56:00,2011-09-21 15:06:00,90,198.01333333333332,True,283
15442,594.0,1,120,2,1,2011-04-05 12:24:00,2011-04-05 12:24:00,2,594.0,False,0
12917,594.0,1,120,2,1,2011-08-03 16:42:00,2011-08-03 16:42:00,2,594.0,False,0
16535,593.75,1,356,31,1,2011-12-04 15:18:00,2011-12-04 15:18:00,31,593.75,False,0
18232,592.97,4,302,31,1,2011-05-26 16:30:00,2011-09-19 11:49:00,37,148.2425,True,115
16203,592.9,4,262,27,1,2010-12-02 15:39:00,2011-10-12 12:31:00,35,148.225,True,313
14692,591.55,4,265,53,1,2011-01-21 13:47:00,2011-07-25 15:08:00,68,147.8875,True,185
15573,591.1899999999999,2,355,88,1,2011-09-15 12:16:00,2011-11-08 11:38:00,97,295.59499999999997,True,53
13276,590.9300000000001,2,161,30,1,2011-09-01 10:03:00,2011-10-07 12:44:00,30,295.46500000000003,True,36
13452,590.0,2,2,1,1,2011-03-14 11:38:00,2011-03-25 14:19:00,2,295.0,True,11
13270,590.0,1,200,1,1,2010-12-08 14:53:00,2010-12-08 14:53:00,1,590.0,False,0
14882,589.7,2,158,6,1,2011-11-06 10:15:00,2011-11-13 12:47:00,11,294.85,True,7
16838,588.85,2,185,24,1,2011-02-24 15:01:00,2011-05-26 13:13:00,25,294.425,True,90
14338,588.22,2,335,30,1,2011-05-27 13:30:00,2011-07-01 14:08:00,31,294.11,True,35
15624,588.13,4,357,26,1,2011-03-28 13:32:00,2011-08-15 11:38:00,34,147.0325,True,139
17351,587.15,3,113,22,1,2011-03-11 16:05:00,2011-11-03 18:45:00,27,195.71666666666667,True,237
17890,586.89,2,402,88,1,2010-12-13 15:12:00,2011-01-21 11:19:00,91,293.445,True,38
12384,585.27,2,126,26,1,2011-08-10 11:23:00,2011-11-11 08:39:00,27,292.635,True,92
13243,585.12,1,232,56,1,2011-05-20 13:14:00,2011-05-20 13:14:00,57,585.12,False,0
15222,585.0,1,440,5,1,2011-01-25 08:03:00,2011-01-25 08:03:00,5,585.0,False,0
16384,584.5,2,260,33,1,2011-03-21 10:13:00,2011-09-11 11:19:00,33,292.25,True,174
16072,584.3199999999999,1,140,23,1,2011-02-24 14:32:00,2011-02-24 14:32:00,23,584.3199999999999,False,0
14023,584.07,2,345,30,1,2011-04-03 15:50:00,2011-12-02 13:58:00,31,292.035,True,242
13557,584.06,2,546,31,1,2011-03-04 12:14:00,2011-11-11 15:24:00,34,292.03,True,252
15762,583.75,2,251,37,1,2011-09-23 15:17:00,2011-10-05 16:15:00,37,291.875,True,12
17014,583.4300000000001,3,243,63,1,2011-10-04 11:36:00,2011-12-01 14:09:00,72,194.4766666666667,True,58
12426,582.73,1,258,30,1,2011-05-29 12:26:00,2011-05-29 12:26:00,30,582.73,False,0
13427,582.6,3,545,25,1,2011-05-08 15:58:00,2011-11-20 13:02:00,29,194.20000000000002,True,195
12695,582.1,4,220,23,1,2011-05-13 13:15:00,2011-12-02 13:22:00,27,145.525,True,203
17259,581.23,2,388,104,1,2010-12-06 12:55:00,2011-07-14 15:01:00,116,290.615,True,220
18095,580.0500000000001,2,419,20,1,2011-01-11 12:37:00,2011-01-31 12:50:00,21,290.02500000000003,True,20
17142,579.0,1,81,15,1,2011-04-14 18:22:00,2011-04-14 18:22:00,15,579.0,False,0
13292,578.9399999999999,2,347,29,1,2011-02-28 15:00:00,2011-11-01 10:04:00,31,289.46999999999997,True,245
17540,578.9,2,194,20,1,2011-01-27 14:35:00,2011-11-15 11:56:00,25,289.45,True,291
16005,578.71,4,280,173,1,2011-03-14 11:46:00,2011-11-27 13:47:00,201,144.6775,True,258
14529,578.61,3,325,177,1,2011-08-21 14:10:00,2011-10-10 15:27:00,213,192.87,True,50
12601,577.0600000000001,5,245,21,1,2011-01-11 10:38:00,2011-06-03 10:17:00,28,115.412,True,142
14176,576.9000000000001,4,209,28,1,2010-12-07 11:45:00,2011-02-15 13:12:00,31,144.22500000000002,True,70
